Filename,SurveyID,MinLon,MaxLon,MinLat,MaxLat,CoordinateSystem,Theme,Datatype,Mb,URL,constantDataset,LABEL,DATE,CELLSIZE_DECDEGREES,LinespacingMetres,CoordsysData,Licence,CellsizeMetres
GSNSW_P740totg.isi,740,150.07875,151.774827,-31.050301,-29.364819,     GDA94,RADIOMETRICS,      GRID,49.337,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P740totg.ers,,GSNSW_Exploration_NSW_Area_K_Peel_total_count_grid_geodetic,1998,0.000484,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P740urag,740,150.07875,151.774827,-31.050301,-29.364819,     GDA94,RADIOMETRICS,      GRID,49.337,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P740urag.ers,,GSNSW_Exploration_NSW_Area_K_Peel_uranium_grid_geodetic,1998,0.000484,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P740urag.ers,740,150.07875,151.774827,-31.050301,-29.364819,     GDA94,RADIOMETRICS,      GRID,49.337,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P740urag.ers,,GSNSW_Exploration_NSW_Area_K_Peel_uranium_grid_geodetic,1998,0.000484,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P740urag.isi,740,150.07875,151.774827,-31.050301,-29.364819,     GDA94,RADIOMETRICS,      GRID,49.337,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P740urag.ers,,GSNSW_Exploration_NSW_Area_K_Peel_uranium_grid_geodetic,1998,0.000484,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P7411vdg,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94, MAGNETICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P7411vdg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_magnetic_first_vd_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P7411vdg.ers,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94, MAGNETICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P7411vdg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_magnetic_first_vd_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P7411vdg.isi,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94, MAGNETICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P7411vdg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_magnetic_first_vd_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741demg,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94, ELEVATION,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741demg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_elevation_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741demg.ers,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94, ELEVATION,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741demg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_elevation_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741demg.isi,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94, ELEVATION,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741demg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_elevation_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741potg,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94,RADIOMETRICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741potg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_potassium_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741potg.ers,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94,RADIOMETRICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741potg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_potassium_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741potg.isi,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94,RADIOMETRICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741potg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_potassium_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741rtpg,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94, MAGNETICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741rtpg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_magnetic_rtp_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741rtpg.ers,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94, MAGNETICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741rtpg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_magnetic_rtp_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741rtpg.isi,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94, MAGNETICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741rtpg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_magnetic_rtp_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741thog,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94,RADIOMETRICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741thog.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_thorium_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741thog.ers,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94,RADIOMETRICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741thog.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_thorium_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741thog.isi,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94,RADIOMETRICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741thog.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_thorium_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741tmig,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94, MAGNETICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741tmig.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_magnetic_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741tmig.ers,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94, MAGNETICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741tmig.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_magnetic_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741tmig.isi,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94, MAGNETICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741tmig.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_magnetic_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741totg,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94,RADIOMETRICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741totg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_total_count_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741totg.ers,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94,RADIOMETRICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741totg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_total_count_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741totg.isi,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94,RADIOMETRICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741totg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_total_count_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741urag,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94,RADIOMETRICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741urag.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_uranium_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741urag.ers,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94,RADIOMETRICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741urag.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_uranium_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P741urag.isi,741,145.627464,147.034462,-32.687996,-30.989511,     GDA94,RADIOMETRICS,      GRID,40.664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P741urag.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part1_uranium_grid_geodetic,1998,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P7421vdg,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94, MAGNETICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P7421vdg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_magnetic_first_vd_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P7421vdg.ers,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94, MAGNETICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P7421vdg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_magnetic_first_vd_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P7421vdg.isi,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94, MAGNETICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P7421vdg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_magnetic_first_vd_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742demg,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94, ELEVATION,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742demg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_elevation_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742demg.ers,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94, ELEVATION,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742demg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_elevation_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742demg.isi,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94, ELEVATION,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742demg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_elevation_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742potg,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94,RADIOMETRICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742potg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_potassium_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742potg.ers,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94,RADIOMETRICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742potg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_potassium_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742potg.isi,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94,RADIOMETRICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742potg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_potassium_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742rtpg,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94, MAGNETICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742rtpg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_magnetic_rtp_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742rtpg.ers,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94, MAGNETICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742rtpg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_magnetic_rtp_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742rtpg.isi,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94, MAGNETICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742rtpg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_magnetic_rtp_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742thog,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94,RADIOMETRICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742thog.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_thorium_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742thog.ers,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94,RADIOMETRICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742thog.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_thorium_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742thog.isi,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94,RADIOMETRICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742thog.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_thorium_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742tmig,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94, MAGNETICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742tmig.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_magnetic_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742tmig.ers,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94, MAGNETICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742tmig.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_magnetic_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742tmig.isi,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94, MAGNETICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742tmig.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_magnetic_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742totg,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94,RADIOMETRICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742totg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_total_count_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742totg.ers,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94,RADIOMETRICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742totg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_total_count_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742totg.isi,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94,RADIOMETRICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742totg.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_total_count_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742urag,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94,RADIOMETRICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742urag.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_uranium_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742urag.ers,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94,RADIOMETRICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742urag.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_uranium_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P742urag.isi,742,145.954457,147.050322,-33.041368,-31.526112,     GDA94,RADIOMETRICS,      GRID,28.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P742urag.ers,,GSNSW_Exploration_NSW_Area_J_Cobar_Nymagee_Part2_uranium_grid_geodetic,1999,0.000486,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P7431vdg,743,148.478975,149.776312,-32.021101,-31.474726,     GDA94, MAGNETICS,      GRID,12.079,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P7431vdg.ers,,GSNSW_Exploration_NSW_Area_L_Gilgandra_magnetic_first_vd_grid_geodetic,1999,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P7431vdg.ers,743,148.478975,149.776312,-32.021101,-31.474726,     GDA94, MAGNETICS,      GRID,12.079,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P7431vdg.ers,,GSNSW_Exploration_NSW_Area_L_Gilgandra_magnetic_first_vd_grid_geodetic,1999,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P7431vdg.isi,743,148.478975,149.776312,-32.021101,-31.474726,     GDA94, MAGNETICS,      GRID,12.079,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P7431vdg.ers,,GSNSW_Exploration_NSW_Area_L_Gilgandra_magnetic_first_vd_grid_geodetic,1999,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P743demg,743,148.474239,149.806485,-32.022391,-31.474074,     GDA94, ELEVATION,      GRID,12.448,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P743demg.ers,,GSNSW_Exploration_NSW_Area_L_Gilgandra_elevation_grid_geodetic,1999,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P743demg.ers,743,148.474239,149.806485,-32.022391,-31.474074,     GDA94, ELEVATION,      GRID,12.448,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P743demg.ers,,GSNSW_Exploration_NSW_Area_L_Gilgandra_elevation_grid_geodetic,1999,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
GSNSW_P743demg.isi,743,148.474239,149.806485,-32.022391,-31.474074,     GDA94, ELEVATION,      GRID,12.448,http://www.ga.gov.au/gadds/servlet/jetstreamDB/nsw/GSNSW_P743demg.ers,,GSNSW_Exploration_NSW_Area_L_Gilgandra_elevation_grid_geodetic,1999,0.000485,250,WGS84,NSW DPI - Mineral Resources DIGITAL DATA ACCESS LICENCE AGREEMENT FOR THE GEOPHYSICAL ARCHIVE DATA,50
